st,sch_name,ncessch,lea_name,leaid,lcity,lzip,mcity,mzip,national_school_lunch_program,total_students,nslp_direct_certification,frl_eligible
MO,SEDALIA MIDDLE SCHOOL,292783002304,SEDALIA 200,2927830,SEDALIA,65301,SEDALIA,65301,Yes participating without using any Provision or the CEO,351,112,236
NV,Sedway Marvin M MS,320006000538,Clark County,3200060,N  Las Vegas,89032,N  Las Vegas,89032,Yes under Community Eligibility Option (CEO),1027,674,1027
NE,SEEDLING MILE ELEM SCHOOL,310001601022,GRAND ISLAND PUBLIC SCHOOLS,3100016,GRAND ISLAND,68801,GRAND ISLAND,68801,Yes under Community Eligibility Option (CEO),123,3,
MT,Seeley Lake 7-8,302373001018,Seeley Lake Elem,3023730,Seeley Lake,59868,Seeley Lake,59868,Yes participating without using any Provision or the CEO,35,,22
MT,Seeley Lake Elementary,302373000689,Seeley Lake Elem,3023730,Seeley Lake,59868,Seeley Lake,59868,Yes participating without using any Provision or the CEO,139,,93
MT,Seeley-Swan High School,301854000563,Missoula H S,3018540,Seeley Lake,59868,Missoula,59801,Yes participating without using any Provision or the CEO,101,,56
MO,SELVIDGE MIDDLE,292685000712,ROCKWOOD R-VI,2926850,BALLWIN,63021,BALLWIN,63021,Yes participating without using any Provision or the CEO,603,28,102
MO,SENATH-HORNERSVILLE ELEM SCH,292787001715,SENATH-HORNERSVILLE C-8,2927870,SENATH,63876,SENATH,63876,Yes under Community Eligibility Option (CEO),262,122,262
MO,SENATH-HORNERSVILLE HIGH SCHOO,292787001716,SENATH-HORNERSVILLE C-8,2927870,SENATH,63876,SENATH,63876,Yes under Community Eligibility Option (CEO),202,72,202
MO,SENATH-HORNERSVILLE MIDDLE SCH,292787001714,SENATH-HORNERSVILLE C-8,2927870,HORNERSVILLE,63855,HORNERSVILLE,63855,Yes under Community Eligibility Option (CEO),218,75,218
MO,SENECA EARLY CHILDHOOD SCHOOL,292790003303,SENECA R-VII,2927900,Seneca,64865,Seneca,64865,Yes participating without using any Provision or the CEO,73,11,19
MO,SENECA ELEM.,292790001717,SENECA R-VII,2927900,SENECA,64865,SENECA,64865,Yes participating without using any Provision or the CEO,446,110,241
MO,SENECA HIGH,292790001719,SENECA R-VII,2927900,SENECA,64865,SENECA,64865,Yes participating without using any Provision or the CEO,455,75,207
MO,SENECA INTERMEDIATE SCHOOL,292790003164,SENECA R-VII,2927900,SENECA,64865,SENECA,64865,Yes participating without using any Provision or the CEO,307,59,166
MO,SENECA JUNIOR HIGH,292790002446,SENECA R-VII,2927900,SENECA,64865,SENECA,64865,Yes participating without using any Provision or the CEO,217,33,107
MO,SENN-THOMAS MIDDLE,291425002399,DUNKLIN R-V,2914250,HERCULANEUM,63048,HERCULANEUM,63048,Yes participating without using any Provision or the CEO,340,77,170
MT,Sentinel High School,301854000564,Missoula H S,3018540,Missoula,59801,Missoula,59801,Yes participating without using any Provision or the CEO,1386,,433
MO,SEQUIOTA ELEM.,292886001822,SPRINGFIELD R-XII,2928860,SPRINGFIELD,65804,SPRINGFIELD,65804,Yes participating without using any Provision or the CEO,333,42,135
NE,SEWARD ELEMENTARY SCHOOL,317656001590,SEWARD PUBLIC SCHOOLS,3176560,SEWARD,68434,SEWARD,68434,Yes participating without using any Provision or the CEO,550,,150
NE,SEWARD HIGH SCHOOL,317656001591,SEWARD PUBLIC SCHOOLS,3176560,SEWARD,68434,SEWARD,68434,Yes participating without using any Provision or the CEO,495,,91
NE,SEWARD MIDDLE SCHOOL,317656001592,SEWARD PUBLIC SCHOOLS,3176560,SEWARD,68434,SEWARD,68434,Yes participating without using any Provision or the CEO,426,,97
NV,Sewell C T ES,320006000019,Clark County,3200060,Henderson,89015,Henderson,89015,Yes under Community Eligibility Option (CEO),511,342,511
MO,SEYMOUR ELEM.,292793001720,SEYMOUR R-II,2927930,SEYMOUR,65746,SEYMOUR,65746,Yes participating without using any Provision or the CEO,316,62,156
NE,SEYMOUR ELEMENTARY SCHOOL,317590001543,RALSTON PUBLIC SCHOOLS,3175900,RALSTON,68127,RALSTON,68127,Yes participating without using any Provision or the CEO,291,,156
MO,SEYMOUR HIGH,292793001721,SEYMOUR R-II,2927930,SEYMOUR,65746,SEYMOUR,65746,Yes participating without using any Provision or the CEO,231,42,115
MO,SEYMOUR MIDDLE,292793001580,SEYMOUR R-II,2927930,SEYMOUR,65746,SEYMOUR,65746,Yes participating without using any Provision or the CEO,150,30,85
NV,Shadow Ridge HS,320006000595,Clark County,3200060,Las Vegas,89131,Las Vegas,89131,Yes under Community Eligibility Option (CEO),3119,866,3119
MO,SHADY DELL EARLY CHILDHOOD CTR,292886002905,SPRINGFIELD R-XII,2928860,SPRINGFIELD,65803,SPRINGFIELD,65803,Yes participating without using any Provision or the CEO,152,52,104
MO,SHADY GROVE SCHOOL,290002203044,MO SCHLS FOR THE SEV DISABLED,2900022,POPLAR BLUFF,63901,POPLAR BLUFF,63901,Yes participating without using any Provision or the CEO,39,18,35
MO,SHAW VISUAL/PERF. ARTS CTR.,292928002404,ST. LOUIS CITY,2929280,ST LOUIS,63139,ST LOUIS,63139,Yes under Community Eligibility Option (CEO),281,148,281
MO,SHAWNEE ELEM.,292808001723,SHAWNEE R-III,2928080,CHILHOWEE,64733,CHILHOWEE,64733,Yes participating without using any Provision or the CEO,53,5,18
NE,SHELBY - RISING CITY  HIGH SCHOOL,317659001594,SHELBY - RISING CITY PUBLIC SCHOOLS,3176590,SHELBY,68662,SHELBY,68662,Yes participating without using any Provision or the CEO,122,,48
NE,SHELBY - RISING CITY ELEMENTARY SCHOOL,317659001593,SHELBY - RISING CITY PUBLIC SCHOOLS,3176590,SHELBY,68662,SHELBY,68662,Yes participating without using any Provision or the CEO,202,,65
NE,SHELBY - RISING CITY MIDDLE SCHOOL,317659002257,SHELBY - RISING CITY PUBLIC SCHOOLS,3176590,SHELBY,68662,SHELBY,68662,Yes participating without using any Provision or the CEO,84,,34
MT,Shelby 7-8,302390000693,Shelby Elem,3023900,Shelby,59474,Shelby,59474,Yes participating without using any Provision or the CEO,69,,49
MT,Shelby Elementary School,302390000692,Shelby Elem,3023900,Shelby,59474,Shelby,59474,Yes participating without using any Provision or the CEO,294,,172
MT,Shelby High School,302391000694,Shelby H S,3023910,Shelby,59474,Shelby,59474,Yes participating without using any Provision or the CEO,129,,79
MO,SHELDON ELEM.,292817001733,SHELDON R-VIII,2928170,SHELDON,64784,SHELDON,64784,Yes participating without using any Provision or the CEO,116,21,52
MO,SHELDON HIGH,292817001734,SHELDON R-VIII,2928170,SHELDON,64784,SHELDON,64784,Yes participating without using any Provision or the CEO,89,14,44
NE,SHELL CREEK ELEMENTARY SCHOOL,310011200492,LAKEVIEW COMMUNITY SCHOOLS,3100112,COLUMBUS,68601,COLUMBUS,68601,Yes participating without using any Provision or the CEO,346,,110
MO,SHELL KNOB ELEM.,292820001735,SHELL KNOB 78,2928200,SHELL KNOB,65747,SHELL KNOB,65747,Yes under Community Eligibility Option (CEO),114,33,114
NE,SHELTON ELEMENTARY SCHOOL,317662001595,SHELTON PUBLIC SCHOOLS,3176620,SHELTON,68876,SHELTON,68876,Yes participating without using any Provision or the CEO,171,,80
NE,SHELTON HIGH SCHOOL,317662001596,SHELTON PUBLIC SCHOOLS,3176620,SHELTON,68876,SHELTON,68876,Yes participating without using any Provision or the CEO,110,,56
MO,SHENANDOAH ELEM.,292928001997,ST. LOUIS CITY,2929280,ST LOUIS,63104,ST LOUIS,63104,Yes under Community Eligibility Option (CEO),165,108,165
MO,SHENANDOAH VALLEY ELEM.,292358001399,PARKWAY C-2,2923580,CHESTERFIELD,63017,CHESTERFIELD,63017,Yes participating without using any Provision or the CEO,416,14,33
MO,SHEPARD BLVD. ELEM.,290100000312,COLUMBIA 93,2901000,COLUMBIA,65201,COLUMBIA,65201,Yes under Community Eligibility Option (CEO),547,213,377
MT,Shepherd Elementary,302394000695,Shepherd Elem,3023940,Shepherd,59079,Shepherd,59079,Yes participating without using any Provision or the CEO,371,,132
MT,Shepherd High School,302397000696,Shepherd H S,3023970,Shepherd,59079,Shepherd,59079,Yes participating without using any Provision or the CEO,244,,66
MT,Shepherd Middle School,302394001083,Shepherd Elem,3023940,Shepherd,59079,Shepherd,59079,Yes participating without using any Provision or the CEO,200,,77
MT,Sheridan 7-8,302415001001,Sheridan Elem,3024150,Sheridan,59749,Sheridan,59749,Yes participating without using any Provision or the CEO,34,,10
MT,Sheridan Elementary Schl,302415000697,Sheridan Elem,3024150,Sheridan,59749,Sheridan,59749,Yes participating without using any Provision or the CEO,145,,58
NE,SHERIDAN ELEMENTARY SCHOOL,317284001179,LINCOLN PUBLIC SCHOOLS,3172840,LINCOLN,68502,LINCOLN,68502,Yes participating without using any Provision or the CEO,372,,77
MT,Sheridan High School,302418000698,Sheridan H S,3024180,Sheridan,59749,Sheridan,59749,Yes participating without using any Provision or the CEO,57,,23
NE,SHERMAN ELEMENTARY SCHOOL,317482001432,OMAHA PUBLIC SCHOOLS,3174820,OMAHA,68110,OMAHA,68110,Yes under Community Eligibility Option (CEO),240,237,
MO,SHERWOOD ELEM.,292886001824,SPRINGFIELD R-XII,2928860,SPRINGFIELD,65807,SPRINGFIELD,65807,Yes participating without using any Provision or the CEO,437,94,254
MO,SHERWOOD ELEM.,291032000334,SHERWOOD CASS R-VIII,2910320,CREIGHTON,64739,CREIGHTON,64739,Yes participating without using any Provision or the CEO,359,76,169
MO,SHERWOOD ELEM.,291230000507,FOX C-6,2912300,ARNOLD,63010,ARNOLD,63010,Yes participating without using any Provision or the CEO,347,73,177
MO,SHERWOOD HIGH,291032000335,SHERWOOD CASS R-VIII,2910320,CREIGHTON,64739,CREIGHTON,64739,Yes participating without using any Provision or the CEO,238,24,95
MO,SHERWOOD MIDDLE,291032001610,SHERWOOD CASS R-VIII,2910320,CREIGHTON,64739,CREIGHTON,64739,Yes participating without using any Provision or the CEO,181,27,74
NE,SHICKLEY ELEMENTARY SCHOOL,317665001597,SHICKLEY PUBLIC SCHOOLS,3176650,SHICKLEY,68436,SHICKLEY,68436,Yes participating without using any Provision or the CEO,93,,28
NE,SHICKLEY HIGH SCHOOL,317665001598,SHICKLEY PUBLIC SCHOOLS,3176650,SHICKLEY,68436,SHICKLEY,68436,Yes participating without using any Provision or the CEO,61,,10
MT,Shields Valley 7-8,300093201025,Shields Valley Elem,3000932,Clyde Park,59018,Clyde Park,59018,Yes participating without using any Provision or the CEO,30,,11
MT,Shields Valley Elementary,300093201024,Shields Valley Elem,3000932,Wilsall,59086,Clyde Park,59018,Yes participating without using any Provision or the CEO,111,,50
MT,Shields Valley High Schl,300093301026,Shields Valley H S,3000933,Clyde Park,59018,Clyde Park,59018,Yes participating without using any Provision or the CEO,59,,23
MO,SHOAL CREEK ELEM.,291854002804,LIBERTY 53,2918540,KANSAS CITY,64157,KANSAS CITY,64157,Yes participating without using any Provision or the CEO,865,19,63
NE,SHOEMAKER ELEMENTARY SCHOOL,310001601862,GRAND ISLAND PUBLIC SCHOOLS,3100016,GRAND ISLAND,68803,GRAND ISLAND,68803,Yes participating without using any Provision or the CEO,444,,248
MO,SHOOK ELEM.,292043002709,MARSHFIELD R-I,2920430,MARSHFIELD,65706,MARSHFIELD,65706,Yes participating without using any Provision or the CEO,456,81,211
MO,SHULL EARLY LEARNING CENTER,292373003316,RAYMORE-PECULIAR R-II,2923730,Peculiar,64078,Peculiar,64078,Yes participating without using any Provision or the CEO,166,25,87
NE,SIDNEY HIGH SCHOOL,317671001601,SIDNEY PUBLIC SCHOOLS,3176710,SIDNEY,69162,SIDNEY,69162,Yes participating without using any Provision or the CEO,334,,154
MT,Sidney High School,302423000702,Sidney H S,3024230,Sidney,59270,Sidney,59270,Yes participating without using any Provision or the CEO,378,,127
MT,Sidney Middle School,302420000897,Sidney Elem,3024200,Sidney,59270,Sidney,59270,Yes participating without using any Provision or the CEO,285,,113
NE,SIDNEY MIDDLE SCHOOL,317671001602,SIDNEY PUBLIC SCHOOLS,3176710,SIDNEY,69162,SIDNEY,69162,Yes participating without using any Provision or the CEO,179,,92
NV,Sierra Nevada Academy Charter,320048000503,Washoe County,3200480,RENO,89506,RENO,89506,Yes under Community Eligibility Option (CEO),260,119,260
NV,Sierra Vista HS,320006000539,Clark County,3200060,Las Vegas,89113,Las Vegas,89113,Yes under Community Eligibility Option (CEO),3149,1191,3149
MO,SIERRA-OSAGE TREATMENT CTR.,290000901185,DIVISION OF YOUTH SERVICE,2900009,POPLAR BLUFF,63901,POPLAR BLUFF,63901,Yes participating without using any Provision or the CEO,21,12,18
MO,SIGEL ELEM. COMM. ED. CTR.,292928002000,ST. LOUIS CITY,2929280,ST LOUIS,63104,ST LOUIS,63104,Yes under Community Eligibility Option (CEO),183,119,183
NV,Signature Preparatory,320000100938,State Sponsored Charter Schools,3200001,Henderson,89015,Henderson,89015,Yes participating without using any Provision or the CEO,1006,440,607
MO,SIKESTON CAREER  TECH. CTR.,292826001736,SIKESTON R-6,2928260,SIKESTON,63801,SIKESTON,63801,No,0,,
MO,SIKESTON HOPE CTR.,290000902711,DIVISION OF YOUTH SERVICE,2900009,SIKESTON,63801,SIKESTON,63801,Yes participating without using any Provision or the CEO,14,10,11
MO,SIKESTON JUNIOR HIGH SCHOOL,292826001737,SIKESTON R-6,2928260,SIKESTON,63801,SIKESTON,63801,Yes under Community Eligibility Option (CEO),442,164,442
MO,SIKESTON KINDERGARTEN CTR.,292826001738,SIKESTON R-6,2928260,SIKESTON,63801,SIKESTON,63801,Yes under Community Eligibility Option (CEO),362,148,362
MO,SIKESTON MIDDLE SCHOOL,292826001741,SIKESTON R-6,2928260,SIKESTON,63801,SIKESTON,63801,Yes under Community Eligibility Option (CEO),473,166,473
MO,SIKESTON SENIOR HIGH SCHOOL,292826001744,SIKESTON R-6,2928260,SIKESTON,63801,SIKESTON,63801,Yes under Community Eligibility Option (CEO),977,290,977
MO,SILEX ELEM.,292829001747,SILEX R-I,2928290,SILEX,63377,SILEX,63377,Yes participating without using any Provision or the CEO,199,31,64
MO,SILEX HIGH,292829001748,SILEX R-I,2928290,SILEX,63377,SILEX,63377,Yes participating without using any Provision or the CEO,258,22,75
NE,SILVER LAKE ELEM SCH-BLADEN,310006601884,SILVER LAKE PUBLIC SCHOOLS,3100066,BLADEN,68928,BLADEN,68928,Yes participating without using any Provision or the CEO,124,,48
NV,SILVER LAKE ELEMENTARY,320048000367,Washoe County,3200480,RENO,89506,RENO,89506,Yes participating without using any Provision or the CEO,424,134,152
NE,SILVER LAKE HIGH SCHOOL,310006601883,SILVER LAKE PUBLIC SCHOOLS,3100066,ROSELAND,68973,ROSELAND,68973,Yes participating without using any Provision or the CEO,92,,33
NV,Silver Peak Elementary School,320015000145,Esmeralda,3200150,Silver Peak,89047,Silver Peak,89047,Yes under Community Eligibility Option (CEO),11,3,11
NV,Silver Sands Montessori,320000100781,State Sponsored Charter Schools,3200001,Henderson,89014,Henderson,89014,No,242,,
NV,Silver Stage Elementary School,320030000299,Lyon,3200300,Silver Springs,89429,Silver Springs,89429,Yes under Community Eligibility Option (CEO),355,166,355
NV,Silver Stage High School,320030000555,Lyon,3200300,Silver Springs,89429,Silver Springs,89429,Yes under Community Eligibility Option (CEO),346,130,346
NV,Silver Stage Middle School,320030000424,Lyon,3200300,Silver Springs,89429,Silver Springs,89429,Yes under Community Eligibility Option (CEO),324,150,324
NV,Silverado HS,320006000420,Clark County,3200060,Las Vegas,89123,Las Vegas,89123,Yes under Community Eligibility Option (CEO),2052,844,2052
NV,Silverland Middle School,320030000810,Lyon,3200300,Fernley,89408,Fernley,89408,Yes under Community Eligibility Option (CEO),643,184,643
NV,Silvestri Charles JHS,320006000475,Clark County,3200060,Las Vegas,89123,Las Vegas,89123,Yes under Community Eligibility Option (CEO),1144,576,1144
NE,SIMEON SCHOOL,317802002371,VALENTINE COMMUNITY SCHOOLS,3178020,VALENTINE,69201,VALENTINE,69201,No,16,,7
NV,Simmons Eva G ES,320006000574,Clark County,3200060,N  Las Vegas,89031,N  Las Vegas,89031,Yes under Community Eligibility Option (CEO),613,305,613
MT,Simms High School,302433000704,Simms H S,3024330,Simms,59477,Simms,59477,Yes participating without using any Provision or the CEO,101,,39
NH,Simonds Elementary School,330404000197,Kearsarge Regional School District,3304040,Warner,03278,Warner,03278,Yes participating without using any Provision or the CEO,130,,25
NE,SIOUX COUNTY HIGH SCHOOL,317680001607,SIOUX COUNTY PUBLIC SCHOOLS,3176800,HARRISON,69346,HARRISON,69346,Yes participating without using any Provision or the CEO,24,,4
NE,SIXPENCE PRESCHOOL,317071002377,FREMONT PUBLIC SCHOOLS,3170710,FREMONT,68025,FREMONT,68025,No,27,,15
MO,SKAITH ELEM.,292706001672,ST. JOSEPH,2927060,ST JOSEPH,64503,ST JOSEPH,64503,Yes under Community Eligibility Option (CEO),424,130,424
NE,SKINNER MAGNET CENTER,317482000439,OMAHA PUBLIC SCHOOLS,3174820,OMAHA,68111,OMAHA,68111,Yes under Community Eligibility Option (CEO),411,408,
NV,SKY RANCH MIDDLE SCHOOL,320048000913,Washoe County,3200480,SPARKS,89436,SPARKS,89436,Yes participating without using any Provision or the CEO,1339,246,275
MO,SKYLINE ELEM.,291432002371,HICKORY CO. R-I,2914320,URBANA,65767,URBANA,65767,Yes participating without using any Provision or the CEO,296,66,142
MO,SKYLINE ELEM.,292783002640,SEDALIA 200,2927830,SEDALIA,65301,SEDALIA,65301,Yes participating without using any Provision or the CEO,489,133,252
MO,SKYLINE ELEM.,291101000376,SKYLINE R-II,2911010,NORWOOD,65717,NORWOOD,65717,Yes participating without using any Provision or the CEO,82,39,62
NE,SKYLINE ELEMENTARY SCHOOL,317011000928,ELKHORN PUBLIC SCHOOLS,3170110,ELKHORN,68022,ELKHORN,68022,Yes participating without using any Provision or the CEO,402,,29
MO,SKYLINE HIGH,291432002372,HICKORY CO. R-I,2914320,URBANA,65767,URBANA,65767,Yes participating without using any Provision or the CEO,212,39,83
MO,SKYLINE MIDDLE,291432002794,HICKORY CO. R-I,2914320,URBANA,65767,URBANA,65767,Yes participating without using any Provision or the CEO,202,32,78
MT,Skyview High School,300390000871,Billings H S,3003900,Billings,59105,Billings,59101,Yes participating without using any Provision or the CEO,1596,,539
MO,SKYVIEW SCHOOL,290002203060,MO SCHLS FOR THE SEV DISABLED,2900022,MOUNTAIN GROVE,65711,MOUNTAIN GROVE,65711,Yes participating without using any Provision or the CEO,5,,
MO,SLATER HIGH,292836001750,SLATER,2928360,SLATER,65349,SLATER,65349,Yes under Community Eligibility Option (CEO),135,26,135
MT,Sleeping Giant Middle Sch,301688001021,Livingston Elem,3016880,Livingston,59047,Livingston,59047,Yes participating without using any Provision or the CEO,268,,128
NV,Smalley James E & A Rae ES,320006000732,Clark County,3200060,Henderson,89002,Henderson,89002,Yes under Community Eligibility Option (CEO),707,119,707
