st,sch_name,ncessch,lea_name,leaid,lcity,lzip,mcity,mzip,national_school_lunch_program,total_students,nslp_direct_certification,frl_eligible
IL,Unity High School,172559002771,CUSD 4,1725590,Mendon,62351,Mendon,62351,Yes participating without using any Provision or the CEO,180,,74
IL,Unity High School,173912003973,Tolono CUSD 7,1739120,Tolono,61880,Tolono,61880,Yes participating without using any Provision or the CEO,526,,134
IL,Unity Jr High School,173912003971,Tolono CUSD 7,1739120,Tolono,61880,Tolono,61880,Yes participating without using any Provision or the CEO,365,,95
IL,Unity Jr High School,171020005660,Cicero SD 99,1710200,Cicero,60804,Cicero,60804,Yes under Community Eligibility Option (CEO),1948,,1223
IL,Unity Middle School,172559006360,CUSD 4,1725590,Mendon,62351,Mendon,62351,Yes participating without using any Provision or the CEO,194,,90
IL,Unity Point Elem School,173993004010,Unity Point CCSD 140,1739930,Carbondale,62903,Carbondale,62903,Yes under Community Eligibility Option (CEO),660,,387
IL,Unity West,173912004645,Tolono CUSD 7,1739120,Tolono,61880,Tolono,61880,Yes participating without using any Provision or the CEO,387,,120
IL,Univ of Chicago Chtr-Donoghue,170993006495,Chicago Public Schools Dist 299,1709930,Chicago,60653,Chicago,60653,Yes under Community Eligibility Option (CEO),499,,430
IL,Univ of Chicago Chtr-Nth Kenwood,170993006466,Chicago Public Schools Dist 299,1709930,Chicago,60653,Chicago,60653,Yes under Community Eligibility Option (CEO),302,,236
IL,Univ of Chicago Chtr-Woodlawn,170993006493,Chicago Public Schools Dist 299,1709930,Chicago,60637,Chicago,60637,Yes under Community Eligibility Option (CEO),610,,439
IN,University Elementary School,180063000138,Monroe County Community Sch Corp,1800630,Bloomington,47408,Bloomington,47408,Yes participating without using any Provision or the CEO,532,209,196
IL,University High School,170009904506,ISU  Laboratory Schools,1700099,Normal,61790,Normal,61790,No,629,,
HI,University Laboratory School,150003000273,Hawaii Department of Education,1500030,Honolulu,96822,Honolulu,96822,Yes participating without using any Provision or the CEO,446,25,38
IL,University of Illinois High Sch,170010004505,University of Ill Lab School,1700100,Urbana,61801,Urbana,61801,No,314,,
IL,Uplift Community High School,170993005787,Chicago Public Schools Dist 299,1709930,Chicago,60640,Chicago,60640,Yes under Community Eligibility Option (CEO),162,,134
ID,UPPER CARMEN PUBLIC CHARTER SCHOOL,160017000847,UPPER CARMEN PUBLIC CHARTER SCHOOL INC.,1600170,CARMEN,83462,CARMEN,83462,No,56,,
ID,UPRIVER ELEMENTARY SCHOOL,160306000536,ST MARIES JOINT DISTRICT,1603060,FERNWOOD,83830,FERNWOOD,83830,Yes participating without using any Provision or the CEO,87,42,62
GA,Upson-Lee Elementary School,130528002199,Thomaston-Upson County,1305280,Thomaston,30286,Thomaston,30286,Yes under Community Eligibility Option (CEO),910,459,857
GA,Upson-Lee High School,130528001724,Thomaston-Upson County,1305280,Thomaston,30286,Thomaston,30286,Yes under Community Eligibility Option (CEO),1202,451,848
GA,Upson-Lee Middle School,130528001723,Thomaston-Upson County,1305280,Thomaston,30286,Thomaston,30286,Yes under Community Eligibility Option (CEO),922,426,763
GA,Upson-Lee Primary School,130528002285,Thomaston-Upson County,1305280,Thomaston,30286,Thomaston,30286,Yes under Community Eligibility Option (CEO),1052,487,1004
IL,Urban Prep Chtr  Bronzeville HS,170993006132,Chicago Public Schools Dist 299,1709930,Chicago,60616,Chicago,60616,Yes under Community Eligibility Option (CEO),167,,152
IL,Urban Prep Chtr Acad Englewood HS,170993005884,Chicago Public Schools Dist 299,1709930,Chicago,60621,Chicago,60621,Yes under Community Eligibility Option (CEO),99,,91
IL,Urbana Early Childhood Ctr,173996005524,Urbana SD 116,1739960,Urbana,61802,Urbana,61802,No,253,,
IL,Urbana Gerber School,173996006532,Urbana SD 116,1739960,Urbana,61801,Urbana,61801,No,0,,
IL,Urbana High School,173996004015,Urbana SD 116,1739960,Urbana,61801,Urbana,61801,Yes under Community Eligibility Option (CEO),1207,,814
IL,Urbana Middle School,173996004017,Urbana SD 116,1739960,Urbana,61801,Urbana,61801,Yes under Community Eligibility Option (CEO),911,,691
ID,USTICK ELEMENTARY SCHOOL,160210000374,JOINT SCHOOL DISTRICT NO. 2,1602100,BOISE,83713,BOISE,83713,Yes participating without using any Provision or the CEO,369,3,240
IN,Utica Elementary School,180394000681,Greater Clark County Schools,1803940,Jeffersonville,47130,Jeffersonville,47130,Yes participating without using any Provision or the CEO,567,185,180
GA,Utopian Academy for the Arts Charter School,130023304164,State Specialty Schools I- Utopian Academy for the Arts Char,1300233,Ellenwood,30294,Ellenwood,30294,Yes participating without using any Provision or the CEO,372,79,224
GA,Utopian Academy for the Arts Elementary School,130123004393,Clayton County,1301230,Ellenwood,30294,Ellenwood,30294,Yes participating without using any Provision or the CEO,268,85,222
GA,Utopian Academy for the Arts High School,130123004452,Clayton County,1301230,Marrow,30260,Ellenwood,30294,Yes participating without using any Provision or the CEO,258,43,113
GA,Utopian Academy for the Arts Trilith,130585404662,State Specialty Schools I- Utopian Academy for the Arts Tril,1305854,Fayetteville,30214,Fayetteville,30214,Yes participating without using any Provision or the CEO,68,6,9
IL,V Blanche Graham Elementary,174169001617,Indian Prairie CUSD 204,1741690,Naperville,60564,Naperville,60564,Yes participating without using any Provision or the CEO,310,,25
IL,V H Nelson Elem School,171314001553,East Maine SD 63,1713140,Niles,60714,Niles,60714,Yes participating without using any Provision or the CEO,476,,307
IL,V I T Elementary School,173849004850,V I T CUSD 2,1738490,Table Grove,61482,Table Grove,61482,Yes under Community Eligibility Option (CEO),176,,91
IL,V I T Jr High School,173849003926,V I T CUSD 2,1738490,Table Grove,61482,Table Grove,61482,Yes under Community Eligibility Option (CEO),79,,40
IL,V I T Sr High School,173849003925,V I T CUSD 2,1738490,Table Grove,61482,Table Grove,61482,Yes under Community Eligibility Option (CEO),83,,39
IN,V O Isom Central Elem School,180411000713,Greenwood Community Sch Corp,1804110,Greenwood,46143,Greenwood,46143,Yes participating without using any Provision or the CEO,355,239,254
IN,Vaile Elementary School,180951001569,Richmond Community Schools,1809510,Richmond,47374,Richmond,47374,Yes under Community Eligibility Option (CEO),309,283,237
GA,Valdosta High School,130531001732,Valdosta City,1305310,Valdosta,31601,Valdosta,31601,Yes under Community Eligibility Option (CEO),2496,871,2102
GA,Valdosta Middle School,130531001734,Valdosta City,1305310,Valdosta,31602,Valdosta,31602,Yes under Community Eligibility Option (CEO),1071,435,931
IL,Valeska Hinton Early Ch Ed Ctr,173123000593,Peoria SD 150,1731230,Peoria,61605,Peoria,61605,Yes under Community Eligibility Option (CEO),529,,442
IN,Valley Grove Elementary School,180015000044,Anderson Community School Corp,1800150,Anderson,46017,Anderson,46017,Yes under Community Eligibility Option (CEO),453,421,333
IN,Valley Mills Elementary School,180264002271,MSD Decatur Township,1802640,Indianapolis,46221,Indianapolis,46221,Yes participating without using any Provision or the CEO,581,452,481
GA,Valley Point Elementary School,130570001824,Whitfield County,1305700,Dalton,30721,Dalton,30720,Yes participating without using any Provision or the CEO,459,136,392
GA,Valley Point Middle School,130570001821,Whitfield County,1305700,Dalton,30721,Dalton,30720,Yes participating without using any Provision or the CEO,417,87,352
ID,VALLEY SCHOOL,160327000558,VALLEY DISTRICT,1603270,HAZELTON,83335,HAZELTON,83335,Yes participating without using any Provision or the CEO,488,104,233
ID,VALLEY VIEW ALTERNATIVE HIGH SCHOOL,160309000853,SUGAR-SALEM JOINT DISTRICT,1603090,SUGAR CITY,83448,SUGAR CITY,83448,Yes participating without using any Provision or the CEO,31,11,14
IL,Valley View Elem School,172529002759,McHenry CCSD 15,1725290,Mchenry,60050,Mchenry,60050,Yes participating without using any Provision or the CEO,508,,235
ID,VALLEY VIEW ELEMENTARY SCHOOL,160042000094,BOUNDARY COUNTY DISTRICT,1600420,BONNERS FERRY,83805,BONNERS FERRY,83805,Yes participating without using any Provision or the CEO,406,112,204
ID,VALLEY VIEW ELEMENTARY SCHOOL,160036000075,BOISE INDEPENDENT DISTRICT,1600360,BOISE,83704,BOISE,83704,Yes participating without using any Provision or the CEO,354,77,131
ID,VALLIVUE ACADEMY,160060000914,VALLIVUE SCHOOL DISTRICT,1600600,CALDWELL,83607,CALDWELL,83607,Yes under Community Eligibility Option (CEO),116,40,89
ID,VALLIVUE HIGH SCHOOL,160060000118,VALLIVUE SCHOOL DISTRICT,1600600,CALDWELL,83607,CALDWELL,83607,Yes participating without using any Provision or the CEO,1247,241,467
ID,VALLIVUE MIDDLE SCHOOL,160060000539,VALLIVUE SCHOOL DISTRICT,1600600,CALDWELL,83607,CALDWELL,83607,Yes participating without using any Provision or the CEO,672,158,288
IL,Valmeyer Elementary School,174008004865,Valmeyer CUSD 3,1740080,Valmeyer,62295,Valmeyer,62295,Yes participating without using any Provision or the CEO,159,,49
IL,Valmeyer High School,174008004039,Valmeyer CUSD 3,1740080,Valmeyer,62295,Valmeyer,62295,Yes participating without using any Provision or the CEO,111,,28
IL,Valmeyer Jr High,174008004866,Valmeyer CUSD 3,1740080,Valmeyer,62295,Valmeyer,62295,Yes participating without using any Provision or the CEO,82,,21
IN,Valparaiso High School,181197001891,Valparaiso Community Schools,1811970,Valparaiso,46385,Valparaiso,46385,Yes participating without using any Provision or the CEO,2151,726,643
ID,VAN BUREN ELEMENTARY SCHOOL,160051000107,CALDWELL DISTRICT,1600510,CALDWELL,83605,CALDWELL,83605,Yes under Community Eligibility Option (CEO),536,185,481
IN,Van Buren Elementary School,180084000164,Clay Community Schools,1800840,Brazil,47834,Brazil,47834,Yes under Community Eligibility Option (CEO),269,124,170
IN,Van Buren Elementary School,180897001495,Plainfield Community School Corp,1808970,Plainfield,46168,Plainfield,46168,Yes participating without using any Provision or the CEO,500,179,186
IN,Van Buren Elementary School,180096000173,Brown County School Corporation,1800960,Nashville,47448,Nashville,47448,Yes participating without using any Provision or the CEO,236,103,108
IN,Van Duyn Elementary School,181059001741,South Vermillion Com Sch Corp,1810590,Clinton,47842,Clinton,47842,Yes participating without using any Provision or the CEO,257,137,140
IN,Van Rensselaer Elementary School,180942001545,Rensselaer Central School Corp,1809420,Rensselaer,47978,Rensselaer,47978,Yes under Community Eligibility Option (CEO),310,162,144
GA,Van Wert Elementary School,130420003939,Polk County,1304200,Rockmart,30153,Rockmart,30153,Yes under Community Eligibility Option (CEO),687,227,687
IL,Vandalia Community High School,174014004044,Vandalia CUSD 203,1740140,Vandalia,62471,Vandalia,62471,Yes under Community Eligibility Option (CEO),380,,218
IL,Vandalia Elementary School,174014004629,Vandalia CUSD 203,1740140,Vandalia,62471,Vandalia,62471,Yes under Community Eligibility Option (CEO),558,,370
IL,Vandalia Junior High School,174014006378,Vandalia CUSD 203,1740140,Vandalia,62471,Vandalia,62471,Yes under Community Eligibility Option (CEO),522,,304
GA,Vanderlyn Elementary School,130174000638,DeKalb County,1301740,Dunwoody,30338,Dunwoody,30338,Yes participating without using any Provision or the CEO,444,10,36
IL,Vanderpoel Elem Magnet School,170993001131,Chicago Public Schools Dist 299,1709930,Chicago,60643,Chicago,60643,Yes under Community Eligibility Option (CEO),237,,149
IL,Vanguard School,170417001965,Township HSD 214,1704170,Arlington Heights,60005,Arlington Heights,60005,No,0,,
GA,Varnell Elementary School,130570001831,Whitfield County,1305700,Dalton,30721,Dalton,30721,Yes participating without using any Provision or the CEO,389,79,285
GA,Varner Elementary School,130129002107,Cobb County,1301290,Powder Springs,30127,Powder Springs,30127,Yes participating without using any Provision or the CEO,761,131,497
GA,Vaughan Elementary School,130129001479,Cobb County,1301290,Powder Springs,30127,Powder Springs,30127,Yes participating without using any Provision or the CEO,632,25,137
ID,VAUGHN HUGIE FAMILY ED CENTER,160027000492,BLACKFOOT DISTRICT,1600270,BLACKFOOT,83221,BLACKFOOT,83221,No,63,,
IL,Vaughn Occupational High School,170993001018,Chicago Public Schools Dist 299,1709930,Chicago,60641,Chicago,60641,Yes under Community Eligibility Option (CEO),0,,
IN,Veale Elementary School,181245002005,Washington Community Schools,1812450,Washington,47501,Washington,47501,Yes under Community Eligibility Option (CEO),75,29,17
IL,Venice Elem School,174020004047,Venice CUSD 3,1740200,Granite City,62040,Granite City,62040,Yes under Community Eligibility Option (CEO),85,,84
ID,VENTURE ACADEMY,160078000694,COEUR D'ALENE DISTRICT,1600780,COEUR D'ALENE,83814,COEUR D'ALENE,83814,Yes participating without using any Provision or the CEO,287,77,125
ID,VERA C O'LEARY MIDDLE SCHOOL,160324000552,TWIN FALLS DISTRICT,1603240,TWIN FALLS,83301,TWIN FALLS,83301,Yes participating without using any Provision or the CEO,770,130,203
IL,Verda Dierzen Early Learning Ctr,174333004186,Woodstock CUSD 200,1743330,Woodstock,60098,Woodstock,60098,Yes participating without using any Provision or the CEO,669,,243
IL,Vermilion Co Detention Center,171179006672,Danville CCSD 118,1711790,Danville,61832,Danville,61832,No,0,,
IL,Vermilion Voc Ed Deliver System,170021106799,Vermilion ROE,1700211,Danville,61832,Danville,61832,No,0,,
IL,Vernon Hills High School,172283004092,CHSD 128,1722830,Vernon Hills,60061,Vernon Hills,60061,No,1480,,
IL,Vernon L Barkstall Elementary Sch,170942002361,Champaign CUSD 4,1709420,Champaign,61822,Champaign,61822,Yes under Community Eligibility Option (CEO),408,,173
GA,Veterans Elementary School,130042004245,Bibb County,1300420,Macon,31204,Macon,31204,Yes under Community Eligibility Option (CEO),708,453,567
IN,Veterans Elementary School at Mundell,180459000777,School City of Hobart,1804590,Hobart,46342,Hobart,46342,Yes participating without using any Provision or the CEO,588,365,390
GA,Veterans High School,130288003969,Houston County,1302880,Kathleen,31047,Kathleen,31047,Yes participating without using any Provision or the CEO,1937,182,795
IL,Veterans Memorial Middle Sch,170651004244,Cook County SD 130,1706510,Blue Island,60406,Blue Island,60406,Yes under Community Eligibility Option (CEO),350,,313
GA,Veterans Memorial Middle School,130387003680,Muscogee County,1303870,Columbus,31909,Columbus,31909,Yes participating without using any Provision or the CEO,658,159,325
